;periodo_parlamentario;periodo_anual;legislatura;clean_link;file_name
267;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DC1D57937F2AB9C60525874F005359D6/$FILE/Asis_OFICIAL_02-09-21.pdf;267_pp2021_2026_pa2021_2022_leg1.pdf
268;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/63496A82320A2BF40525874F00537F01/$FILE/Asis_vot_OFICIAL-02-09-21.pdf;268_pp2021_2026_pa2021_2022_leg1.pdf
269;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C0251A62DAFA4B51052587480056EC8A/$FILE/Asis-vot-OFICIAL-27-08-21.pdf;269_pp2021_2026_pa2021_2022_leg1.pdf
270;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/97242E4D06BBCA590525874F005233FD/$FILE/Asis-OFICIAL-26-08-2021.pdf;270_pp2021_2026_pa2021_2022_leg1.pdf
271;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C8658AA96E0B08180525873E00071567/$FILE/Asis_vot_OFICIAL_24-08-21.pdf;271_pp2021_2026_pa2021_2022_leg1.pdf
272;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1578E79652B80B060525873E0006FF63/$FILE/Asis-vot-OFICIAL-19-08-21.pdf;272_pp2021_2026_pa2021_2022_leg1.pdf
273;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1BF7AD99878BDBB70525873E00044D38/$FILE/Asis_vot_OFICIAL_12_08_21.pdf;273_pp2021_2026_pa2021_2022_leg1.pdf
274;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F2F60722E4B8D7FF0525873C0076FBB5/$FILE/Asis-vot-OFICIAL-05-08-21.pdf;274_pp2021_2026_pa2021_2022_leg1.pdf
275;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/66D71D5023DE4B15052587330075AB83/$FILE/Asis-OFICIAL-28-07-21.pdf;275_pp2021_2026_pa2021_2022_leg1.pdf
276;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DF7507B9658C696A0525873300768E94/$FILE/Asis-OFICIAL-27-07-21.pdf;276_pp2021_2026_pa2021_2022_leg1.pdf
277;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/15E10BDEB4CB1A74052587330076502C/$FILE/Asis-vot-OFICIAL-26-07-21.pdf;277_pp2021_2026_pa2021_2022_leg1.pdf
278;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/803B61397F97D9D705258733007603C0/$FILE/Asis-OFICIAL-23-07-21.pdf;278_pp2021_2026_pa2021_2022_leg1.pdf
279;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E48E068D4242DF3805258728007B6722/$FILE/Asis-vot-OFICIAL-16-07-21.pdf;279_pp2016_2021_pa2021_2022_leg4.pdf
280;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BAA4B0FE9194511D05258728007B4F0D/$FILE/Asis-vot-OFICIAL-15-07-21.pdf;280_pp2016_2021_pa2021_2022_leg4.pdf
281;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FCBED6EB2520FD0905258728007B3B99/$FILE/Asis-vot-OFICIAL-14-07-21.pdf;281_pp2016_2021_pa2021_2022_leg4.pdf
282;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/666A3D14F76909D605258728007B0945/$FILE/Asis-vot-OFICIAL-09-07-21.pdf;282_pp2016_2021_pa2021_2022_leg4.pdf
283;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4C9422978DFBF34D05258726004DC90B/$FILE/Asis-vot-OFICIAL-08-07-21.pdf;283_pp2016_2021_pa2021_2022_leg4.pdf
284;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5EC2253EDB64202705258719006197E9/$FILE/Asis-vot-OFICIAL-07-07-2021.pdf;284_pp2016_2021_pa2021_2022_leg4.pdf
285;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CBDFB000CB6B917C0525871B007BB1E9/$FILE/Asis-vot-OFICIAL-02-07-21.pdf;285_pp2016_2021_pa2021_2022_leg4.pdf
286;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E527ED7B2B1256A0052587190061AAC6/$FILE/Asis-vot-OFICIAL-01-07-21.pdf;286_pp2016_2021_pa2021_2022_leg4.pdf
287;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A82912E5033197F3052587190061DE97/$FILE/Asis-vot-OFICIAL-30-06-2021.pdf;287_pp2016_2021_pa2021_2022_leg4.pdf
288;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/19A3D8C6D7D7309305258719005C3CCA/$FILE/Asis-vot-OFICIAL-18-06-21.pdf;288_pp2016_2021_pa2021_2022_leg4.pdf
289;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8AC610CFB7367C470525870B00737074/$FILE/Asis-vot-OFICIAL-17-06-21.pdf;289_pp2016_2021_pa2021_2022_leg4.pdf
290;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Cuarta Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1E65B8AD88C46AB80525870B0069E4A8/$FILE/Asis-vot-OFICIAL-16-06-21.pdf;290_pp2016_2021_pa2021_2022_leg4.pdf
291;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/05B45171153F924E052586FF006771BF/$FILE/Asis-vot-OFICIAL-11-06-21.pdf;291_pp2016_2021_pa2021_2022_leg3.pdf
292;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BE75A7A11D54D36B052586FF00675F93/$FILE/Asis-vot-OFICIAL-10-06-21.pdf;292_pp2016_2021_pa2021_2022_leg3.pdf
293;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C09B1660652399EF052586F8006E7A36/$FILE/Asis-vot-OFICIAL-09-06-21.pdf;293_pp2016_2021_pa2021_2022_leg3.pdf
294;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/AA507286FA5D9190052586F7006E4EC0/$FILE/Asis-vot-OFICIAL-02-06-2021.pdf;294_pp2016_2021_pa2021_2022_leg3.pdf
295;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/54FC090066F5ECF4052586F7006E62D1/$FILE/Asis-vot-OFICIAL-01-06-21.pdf;295_pp2016_2021_pa2021_2022_leg3.pdf
296;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/49DFF96BF565C318052586F70068FE05/$FILE/Asis-vot-OFICIAL-31-05-21.pdf;296_pp2016_2021_pa2021_2022_leg3.pdf
297;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F070D15EE78CB150052586F2000302B6/$FILE/Asis-vot-OFICIAL-21-05-21.pdf;297_pp2016_2021_pa2021_2022_leg3.pdf
298;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/250221A08431BFC6052586F20002E97B/$FILE/Asis-vot-OFICIAL-20-05-21.pdf;298_pp2016_2021_pa2021_2022_leg3.pdf
299;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/21F746371092A769052586E30079F3B5/$FILE/Asis-vot-OFICIAL-14-05-21.pdf;299_pp2016_2021_pa2021_2022_leg3.pdf
300;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7D15E0A09508AF09052586E30079DFE7/$FILE/Asis-vot-OFICIAL-13-05-21.pdf;300_pp2016_2021_pa2021_2022_leg3.pdf
301;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9A9275E64CF152B0052586DF00717DD9/$FILE/Asis-vot-OFICIAL-07-05-2021.pdf;301_pp2016_2021_pa2021_2022_leg3.pdf
302;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0CDB98D14FC18D69052586DF00715FDB/$FILE/Asis-vot-OFICIAL-06-05-2021.pdf;302_pp2016_2021_pa2021_2022_leg3.pdf
303;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9596111DD76E1941052586D8005A418A/$FILE/Asis-vot-OFICIAL-23-04-21.pdf;303_pp2016_2021_pa2021_2022_leg3.pdf
304;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5D56EB7BCA8C68E6052586D8005A1AFD/$FILE/Asis-vot-OFICIAL-22-04-21.pdf;304_pp2016_2021_pa2021_2022_leg3.pdf
305;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D97455776D762FC3052586BD007D0955/$FILE/Asis-vot-OFICIAL-20-04-21.pdf;305_pp2016_2021_pa2021_2022_leg3.pdf
306;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/52FAD4906D88CD65052586BA000238A0/$FILE/Asis-vot-OFICIAL-16-04-21.pdf;306_pp2016_2021_pa2021_2022_leg3.pdf
307;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DF5283EF20C27E98052586D10058E2F3/$FILE/Asis-vot-OFICIAL-15-04-2021.pdf;307_pp2016_2021_pa2021_2022_leg3.pdf
308;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B0B793C436740949052586B6005FBBF6/$FILE/Asis-vot-OFICIAL-13-4-2021.pdf;308_pp2016_2021_pa2021_2022_leg3.pdf
309;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/92B6A4C43D2E931A052586B2000AD44A/$FILE/Asis-vot-OFICIAL-08-04-21.pdf;309_pp2016_2021_pa2021_2022_leg3.pdf
310;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/AC7D1AFEF2EDD71F052586B200702936/$FILE/Asis-vot-OFICIAL-30-03-21.pdf;310_pp2016_2021_pa2021_2022_leg3.pdf
311;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/778175A807D20918052586B200706A0A/$FILE/Asistencia-OFICIAL-20-03-2021.pdf;311_pp2016_2021_pa2021_2022_leg3.pdf
312;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8E701FDC2ECDEF4B0525869E007237BE/$FILE/Asis-vot-OFICIAL-19-03-21.pdf;312_pp2016_2021_pa2021_2022_leg3.pdf
313;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/99F51F83631B75A00525869D0017A39C/$FILE/Asis-vot-OFICIAL-18-03-21.pdf;313_pp2016_2021_pa2021_2022_leg3.pdf
314;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D14055E12F6C87D10525869C0003CC4C/$FILE/Asis-OFICIAL-17-03-2021.pdf;314_pp2016_2021_pa2021_2022_leg3.pdf
315;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/09BE06584F06FE52052586970010C2D8/$FILE/Asis-vot-OFICIAL-12-3-21.pdf;315_pp2016_2021_pa2021_2022_leg3.pdf
316;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B0F7AE2919E19280052586960012C10A/$FILE/Asis-vot-OFICIAL-11-3-21.pdf;316_pp2016_2021_pa2021_2022_leg3.pdf
317;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9B61FA2F400464990525869900646CDD/$FILE/Asis-OFICIAL-10-3-21.pdf;317_pp2016_2021_pa2021_2022_leg3.pdf
318;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C09393E2B2EB1316052586A0007A83FB/$FILE/Ass-vot-OFICIAL-08-03-21.pdf;318_pp2016_2021_pa2021_2022_leg3.pdf
319;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1FC3D52539D38BE1052586A000797B7E/$FILE/Asis-vot-OFICIAL-04-03-2021.pdf;319_pp2016_2021_pa2021_2022_leg3.pdf
320;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BA7EC3B4DD0E104D05258692007C2402/$FILE/Asis-vot-OFICIAL-20-02-2021.pdf;320_pp2016_2021_pa2021_2022_leg3.pdf
321;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/77AC661317B653EF0525869900643F56/$FILE/Asis-vot-OFICIAL-18-02-2021.pdf;321_pp2016_2021_pa2021_2022_leg3.pdf
322;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C63AFED83BDE92C105258692007C9520/$FILE/Asis-vot-OFICIAL-16-02-21.pdf;322_pp2016_2021_pa2021_2022_leg3.pdf
323;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/52A78233C9B41BCC05258692007C1373/$FILE/Asis-vot-OFICIAL-12-2-2021.pdf;323_pp2016_2021_pa2021_2022_leg3.pdf
324;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0D1F0A5FA696E52805258692007BF473/$FILE/Asis-vot-OFICIAL-11-2-2021.pdf;324_pp2016_2021_pa2021_2022_leg3.pdf
325;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Tercera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/350CBD67594F248F052586A1006EE7E1/$FILE/Asis-vot-OFICIAL-04-02-21-Color.pdf;325_pp2016_2021_pa2021_2022_leg3.pdf
326;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/582019962C276C790525866F007164CB/$FILE/Asis-vot-OFICIAL-30-12-20.pdf;326_pp2016_2021_pa2021_2022_leg2.pdf
327;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/463659A26F14C0AA0525865E00532DA1/$FILE/Asis-vot-OFICIAL-29-12-20.pdf;327_pp2016_2021_pa2021_2022_leg2.pdf
328;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BA658F82435C4F760525866F007150EF/$FILE/Asis-vot-OFICIAL-28-12-20.pdf;328_pp2016_2021_pa2021_2022_leg2.pdf
329;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C86C72B2BC6E61090525865E0052F527/$FILE/Asis-vot-OFICIAL-22-12-20.pdf;329_pp2016_2021_pa2021_2022_leg2.pdf
330;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A51113DACA56F6A80525865E0052E01E/$FILE/Asis-vot-OFICIAL-20-12-20.pdf;330_pp2016_2021_pa2021_2022_leg2.pdf
331;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3763D2434D5BBFC90525865E0052C659/$FILE/Asis-vot-OFICIAL-19-12-20.pdf;331_pp2016_2021_pa2021_2022_leg2.pdf
332;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F79B101D27DB5D200525865E0052A607/$FILE/Asis-vot-OFICIAL-12-12-2020.pdf;332_pp2016_2021_pa2021_2022_leg2.pdf
333;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A59E0861F5D341330525865D00791BD6/$FILE/Asis-vot-OFICIAL-11-12-2020.pdf;333_pp2016_2021_pa2021_2022_leg2.pdf
334;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/83BE7504C901D4A0052586530070CA36/$FILE/Asis-vot-OFICIAL-10-12-2020.pdf;334_pp2016_2021_pa2021_2022_leg2.pdf
